Date, Open, High, Low, Close
11/09/2001,1120.31,1123.02,1111.13,1120.31
01/10/2001,1313.27,1313.76,1287.28,1313.27
04/10/2001,1168.38,1173.92,1137.59,1168.38
05/10/2001,1255.18,1268.14,1254.56,1255.18
07/10/2001,1181.52,1203.43,1179.93,1181.52
08/10/2001,1190.16,1193.33,1169.55,1190.16
09/10/2001,1092.54,1096.94,1073.15,1092.54
10/10/2001,1080.99,1081.62,1052.7,1080.99
12/10/2001,1139.93,1158.31,1139.66,1139.93
01/11/2001,1326.82,1332.19,1309.72,1326.82
04/11/2001,1165.89,1182.24,1160.26,1165.89
05/11/2001,1245.67,1259.84,1240.79,1245.67
06/11/2001,1254.39,1264.96,1249.23,1254.39
07/11/2001,1180.18,1184.93,1168.46,1180.18
10/11/2001,1097.43,1099.16,1080.99,1097.43
12/11/2001,1136.76,1150.89,1134.32,1136.76
01/12/2001,1318.32,1333.21,1311.59,1318.32
02/12/2001,1330.31,1330.96,1313.64,1330.31
03/12/2001,1180.16,1233.42,1176.78,1180.16
04/12/2001,1183.5,1183.51,1157.73,1183.5
06/12/2001,1255.85,1261,1235.75,1255.85
07/12/2001,1208.14,1210.25,1180.18,1208.14
10/12/2001,1091.65,1097.43,1072.15,1091.65
11/12/2001,1118.33,1121.71,1098.32,1118.33
12/12/2001,1137.07,1141.58,1126.01,1137.07
02/01/2002,1122.2,1130.2,1118.51,1122.2
03/01/2002,1131.78,1131.79,1106.73,1131.78
04/01/2002,1146.54,1147.75,1133.03,1146.54
05/01/2002,1086.46,1088.15,1065.37,1086.46
07/01/2002,968.65,994.35,967.52,968.65
08/01/2002,884.66,911.62,882.56,884.66
10/01/2002,847.91,847.93,812.83,847.91
11/01/2002,900.96,903.26,877.82,900.96
01/02/2002,1154.67,1154.67,1136.23,1154.67
04/02/2002,1136.76,1146.54,1135.72,1136.76
05/02/2002,1084.56,1091.2,1079.53,1084.56
07/02/2002,948.09,968.65,945.65,948.09
08/02/2002,864.24,884.7,853.99,864.24
10/02/2002,827.91,851.91,826.6,827.91
12/02/2002,934.53,954.32,927.73,934.53
01/03/2002,1165.27,1165.27,1154.01,1165.27
04/03/2002,1125.4,1138.75,1119.71,1125.4
05/03/2002,1073.43,1084.56,1068.92,1073.43
06/03/2002,1040.68,1070.66,1039.91,1040.68
07/03/2002,953.99,954.2,934.88,953.99
09/03/2002,878.02,916.07,877.54,878.02
10/03/2002,818.95,839.76,817.46,818.95
12/03/2002,920.75,934.53,918.78,920.75
01/04/2002,1172.51,1176.55,1163.42,1172.51
02/04/2002,1094.44,1122.2,1092.25,1094.44
03/04/2002,1153.84,1153.84,1130.93,1153.84
04/04/2002,1126.34,1130.41,1120.17,1126.34
06/04/2002,1040.69,1046.01,1030.64,1040.69
09/04/2002,893.4,896.1,875.86,893.4
10/04/2002,800.58,825.86,794.17,800.58
11/04/2002,908.35,924.55,900.96,908.35
12/04/2002,917.57,925.28,909.71,917.57
02/05/2002,1090.02,1100.96,1082.58,1090.02
03/05/2002,1146.14,1157.74,1144.78,1146.14
04/05/2002,1122.73,1133.01,1119.63,1122.73
06/05/2002,1049.9,1050.05,1038.92,1049.9
07/05/2002,989.03,989.07,953.99,989.03
08/05/2002,834.6,864.24,833.44,834.6
09/05/2002,879.15,893.4,870.55,879.15
11/05/2002,915.39,915.82,905.03,915.39
12/05/2002,906.55,921.54,905.93,906.55
02/06/2002,1083.51,1093.58,1077.78,1083.51
03/06/2002,1162.77,1165.29,1145.11,1162.77
05/06/2002,1052.67,1075.94,1052.65,1052.67
06/06/2002,1029.15,1049.9,1026.91,1029.15
08/06/2002,859.57,874.18,834.6,859.57
09/06/2002,893.92,899.01,879.15,893.92
11/06/2002,923.76,925.67,905.49,923.76
12/06/2002,912.23,915.2,895.97,912.23
01/07/2002,1164.89,1176.97,1163.55,1164.89
02/07/2002,1080.17,1094.03,1078.44,1080.17
03/07/2002,1157.54,1167.94,1150.69,1157.54
05/07/2002,1049.49,1058.61,1049.06,1049.49
06/07/2002,1027.53,1033.02,1012.45,1027.53
08/07/2002,876.77,878.49,854.23,876.77
10/07/2002,785.28,808.18,783.06,785.28
11/07/2002,902.65,923.76,898.72,902.65
01/08/2002,1160.71,1167.6,1157.46,1160.71
02/08/2002,1096.22,1096.3,1079.91,1096.22
03/08/2002,1164.31,1172.76,1157.54,1164.31
04/08/2002,1125.29,1125.41,1111.92,1125.29
05/08/2002,1088.85,1088.85,1049.49,1088.85
07/08/2002,976.98,993.59,973.04,976.98
08/08/2002,905.46,905.86,875.16,905.46
10/08/2002,798.55,808.79,779.55,798.55
11/08/2002,894.74,910.1,891.66,894.74
01/09/2002,1155.14,1174.26,1151.89,1155.14
04/09/2002,1117.8,1128.36,1116.91,1117.8
05/09/2002,1073.01,1088.85,1072.29,1073.01
07/09/2002,952.83,979.69,951.78,952.83
08/09/2002,908.64,913.89,890.84,908.64
09/09/2002,902.96,907.19,883.12,902.96
10/09/2002,776.76,798.55,775.86,776.76
12/09/2002,892,912.23,892,892
01/10/2002,1156.55,1159.93,1150.85,1156.55
04/10/2002,1130.46,1131.74,1117.8,1130.46
05/10/2002,1054.99,1075.42,1054.05,1054.99
06/10/2002,1030.74,1038.08,1025.57,1030.74
07/10/2002,920.47,956.04,920.31,920.47
09/10/2002,909.58,909.9,900.52,909.58
10/10/2002,803.92,806.48,768.67,803.92
12/10/2002,904.45,904.94,892,904.45
01/11/2002,1145.6,1159.41,1145.45,1145.6
02/11/2002,1111.94,1112.01,1094.68,1111.94
03/11/2002,1168.26,1173.03,1159.58,1168.26
04/11/2002,1103.69,1130.47,1102.56,1103.69
06/11/2002,1013.6,1038.95,1013.01,1013.6
07/11/2002,927.37,928.99,901.01,927.37
09/11/2002,909.45,923.98,908.5,909.45
10/11/2002,835.32,843.1,803.92,835.32
11/11/2002,876.19,894.74,874.66,876.19
12/11/2002,904.96,909.89,896.72,904.96
02/12/2002,1107.5,1112.68,1102.98,1107.5
03/12/2002,1165.58,1168.26,1154.34,1165.58
04/12/2002,1111.01,1112.78,1102.82,1111.01
06/12/2002,1020.26,1021.86,1002.61,1020.26
07/12/2002,921.39,934.07,913.71,921.39
08/12/2002,903.8,908.64,892.49,903.8
09/12/2002,886.91,909.45,884.9,886.91
11/12/2002,882.95,894.24,876.19,882.95
12/12/2002,901.59,908.32,896.99,901.59
04/01/2003,858.48,861.26,847.95,858.48
05/01/2003,916.3,919.68,903.17,916.3
07/01/2003,982.32,983.27,962.13,982.32
08/01/2003,980.15,990.31,978.86,980.15
10/01/2003,1018.22,1018.22,995.97,1018.22
12/01/2003,1070.12,1070.47,1058.2,1070.12
01/02/2003,909.03,909.03,879.82,909.03
04/02/2003,880.9,884.57,858.48,880.9
05/02/2003,930.08,930.53,912.38,930.08
06/02/2003,967,979.09,963.59,967
07/02/2003,993.75,993.76,982.32,993.75
09/02/2003,1021.99,1022.59,1005.67,1021.99
10/02/2003,1020.24,1021.87,1013.38,1020.24
12/02/2003,1066.62,1071.22,1065.22,1066.62
01/03/2003,908.59,910.99,903.23,908.59
02/03/2003,860.32,864.67,855.7,860.32
03/03/2003,834.81,852.25,832.74,834.81
04/03/2003,876.45,885.77,876.21,876.45
06/03/2003,971.56,972.96,964.59,971.56
07/03/2003,985.7,994.92,983.41,985.7
09/03/2003,1026.27,1029.34,1021.99,1026.27
10/03/2003,1029.85,1039.31,1020.24,1029.85
11/03/2003,1059.02,1061.44,1050.71,1059.02
12/03/2003,1064.73,1074.3,1064.63,1064.73
02/04/2003,848.2,860.32,840.34,848.2
03/04/2003,821.99,835.25,821.97,821.99
04/04/2003,878.85,882.52,874.32,878.85
06/04/2003,986.24,987.73,970.86,986.24
08/04/2003,982.82,985.75,966.79,982.82
09/04/2003,1027.97,1029.17,1022.19,1027.97
11/04/2003,1053.25,1059.02,1051.7,1053.25
12/04/2003,1069.72,1070.37,1063.15,1069.72
02/05/2003,843.59,861.43,842.2,843.59
03/05/2003,829.85,829.87,819.16,829.85
05/05/2003,926.55,933.89,924.61,926.55
06/05/2003,990.14,990.14,978.17,990.14
08/05/2003,965.46,982.82,964.97,965.46
09/05/2003,1021.39,1029.21,1018.19,1021.39
11/05/2003,1051.81,1054.54,1044.88,1051.81
12/05/2003,1061.5,1069.72,1060.09,1061.5
01/06/2003,929.01,931.7,908.59,929.01
02/06/2003,838.15,844.26,833.51,838.15
03/06/2003,822.1,829.85,819.96,822.1
05/06/2003,934.39,939.49,926.38,934.39
06/06/2003,987.76,1007.63,986.1,987.76
08/06/2003,967.08,975.74,960.84,967.08
10/06/2003,1034.35,1036.48,1029.15,1034.35
11/06/2003,1058.05,1058.94,1046.93,1058.05
01/07/2003,922.93,930.65,919.98,922.93
02/07/2003,829.69,845.58,826.7,829.69
03/07/2003,828.89,829.42,811.35,828.89
04/07/2003,879.93,904.76,878.85,879.93
05/07/2003,929.62,937.14,926.43,929.62
07/07/2003,1004.42,1005.58,985.58,1004.42
08/07/2003,974.12,974.89,963.82,974.12
10/07/2003,1039.25,1039.25,1026.19,1039.25
11/07/2003,1053.21,1062.39,1052.17,1053.21
01/08/2003,909.93,922.93,908.35,909.93
04/08/2003,878.29,882.75,874.88,878.29
05/08/2003,920.27,929.62,919.73,920.27
07/08/2003,1007.84,1008.89,998.79,1007.84
08/08/2003,977.59,980.57,973.83,977.59
09/08/2003,1031.64,1032.41,1021.39,1031.64
10/08/2003,1033.78,1040.08,1030.96,1033.78
12/08/2003,1069.3,1069.59,1060.93,1069.3
01/09/2003,927.58,928.28,909.93,927.58
04/09/2003,865.99,887.1,865.77,865.99
05/09/2003,933.41,933.73,920.27,933.41
06/09/2003,975.93,987.76,972.74,975.93
07/09/2003,1002.21,1010.41,998.23,1002.21
09/09/2003,1023.17,1031.64,1021.14,1023.17
10/09/2003,1038.73,1048.28,1033.78,1038.73
12/09/2003,1060.18,1071.94,1059.16,1060.18
01/10/2003,927.57,932.76,917.75,927.57
02/10/2003,835.97,837.02,823.58,835.97
03/10/2003,807.48,828.89,806.62,807.48
04/10/2003,871.58,871.68,862.76,871.58
06/10/2003,984.84,984.84,975.93,984.84
07/10/2003,988.7,1002.21,983.74,988.7
09/10/2003,1010.92,1023.17,1009.74,1010.92
10/10/2003,1038.06,1040.84,1035.74,1038.06
11/10/2003,1047.11,1053.65,1045.58,1047.11
12/10/2003,1059.05,1063.02,1053.41,1059.05
02/11/2003,829.2,843,825.1,829.2
03/11/2003,800.73,813.85,800.33,800.73
04/11/2003,868.3,883.07,866,868.3
06/11/2003,997.48,997.48,981.85,997.48
07/11/2003,998.14,1000.85,988.7,998.14
08/11/2003,980.59,985.46,974.21,980.59
09/11/2003,1016.42,1020.88,1010.92,1016.42
11/11/2003,1046.57,1048.23,1043.46,1046.57
12/11/2003,1071.21,1073.63,1059.05,1071.21
02/12/2003,818.68,832.04,818.5,818.68
03/12/2003,804.19,804.19,788.94,804.19
05/12/2003,945.11,946.69,929.4,945.11
06/12/2003,998.51,1002.72,991.25,998.51
08/12/2003,990.35,990.41,979.9,990.35
09/12/2003,1018.63,1019.65,1007.71,1018.63
11/12/2003,1058.56,1059.1,1046.57,1058.56
12/12/2003,1074.14,1074.76,1067.64,1074.14
03/01/2004,1155.96,1157.45,1144.94,1155.96
04/01/2004,1132.17,1135.67,1126.2,1132.17
06/01/2004,1121.2,1122.7,1113.32,1121.2
07/01/2004,1128.94,1140.84,1123.06,1128.94
09/01/2004,1105.91,1109.25,1099.11,1105.91
10/01/2004,1131.5,1131.64,1114.58,1131.5
11/01/2004,1130.51,1133.43,1127.53,1130.51
12/01/2004,1191.37,1191.37,1173.78,1191.37
01/02/2004,1108.48,1118.85,1105.08,1108.48
02/02/2004,1135.26,1142.58,1127.87,1135.26
03/02/2004,1149.1,1156.54,1147.31,1149.1
04/02/2004,1141.81,1144.81,1132.17,1141.81
06/02/2004,1124.99,1128.1,1118.64,1124.99
07/02/2004,1125.38,1129.18,1123.26,1125.38
08/02/2004,1106.62,1108.6,1097.34,1106.62
09/02/2004,1118.31,1119.11,1105.6,1118.31
11/02/2004,1130.54,1140.48,1128.12,1130.54
12/02/2004,1190.33,1194.81,1186.66,1190.33
02/03/2004,1136.03,1137.44,1131.33,1136.03
03/03/2004,1151.04,1152.44,1143.78,1151.04
05/03/2004,1117.49,1118.72,1107.3,1117.49
06/03/2004,1116.64,1125.31,1116.56,1116.64
08/03/2004,1099.69,1106.62,1099.2,1099.69
09/03/2004,1113.63,1120.8,1113.57,1113.63
11/03/2004,1143.2,1147.6,1130.54,1143.2
12/03/2004,1191.17,1197.46,1187.7,1191.17
02/04/2004,1126.52,1136.03,1124.74,1126.52
03/04/2004,1154.88,1154.97,1149.81,1154.88
05/04/2004,1119.55,1127.74,1112.89,1119.55
06/04/2004,1122.5,1129.17,1116.64,1122.5
08/04/2004,1098.63,1102.45,1092.4,1098.63
10/04/2004,1135.17,1140.19,1131.5,1135.17
11/04/2004,1161.67,1161.67,1142.34,1161.67
01/05/2004,1122.22,1122.22,1108.48,1122.22
02/05/2004,1128.59,1131.17,1124.44,1128.59
03/05/2004,1156.87,1163.23,1148.71,1156.87
04/05/2004,1150.57,1150.57,1141.64,1150.57
05/05/2004,1121.53,1125.07,1117.86,1121.53
08/05/2004,1080.7,1098.83,1079.98,1080.7
10/05/2004,1134.48,1137.97,1132.03,1134.48
11/05/2004,1166.17,1170.87,1160.36,1166.17
01/06/2004,1123.67,1124.46,1118.44,1123.67
02/06/2004,1142.76,1142.79,1128.39,1142.76
04/06/2004,1148.16,1150.57,1143.3,1148.16
05/06/2004,1113.99,1121.53,1106.3,1113.99
07/06/2004,1116.21,1125.38,1113.21,1116.21
08/06/2004,1063.97,1080.7,1062.23,1063.97
10/06/2004,1142.05,1142.05,1132.94,1142.05
12/06/2004,1190.25,1192.41,1185.18,1190.25
01/07/2004,1126.33,1126.33,1116.45,1126.33
04/07/2004,1140.53,1148.16,1138.41,1140.53
05/07/2004,1098.7,1117.33,1098.63,1098.7
06/07/2004,1140.42,1140.54,1122.5,1140.42
07/07/2004,1118.33,1122.37,1114.92,1118.33
09/07/2004,1121.3,1124.08,1113.63,1121.3
10/07/2004,1130.65,1142.05,1130.46,1130.65
12/07/2004,1177.08,1192.19,1177.07,1177.08
01/08/2004,1131.92,1131.92,1124.91,1131.92
03/08/2004,1147.21,1159.94,1146.97,1147.21
04/08/2004,1139.32,1148.97,1134.52,1139.32
06/08/2004,1142.18,1142.18,1135.45,1142.18
07/08/2004,1109.11,1119.12,1108.72,1109.11
09/08/2004,1116.27,1123.05,1116.27,1116.27
10/08/2004,1122.14,1132.92,1120.19,1122.14
11/08/2004,1164.89,1166.86,1162.32,1164.89
12/08/2004,1182.81,1184.05,1176.8,1182.81
01/09/2004,1121.86,1131.92,1120.9,1121.86
02/09/2004,1139.81,1144.46,1139.21,1139.81
03/09/2004,1140.58,1147.32,1136.84,1140.58
06/09/2004,1131.33,1142.18,1131.16,1131.33
07/09/2004,1112.81,1115.57,1109.11,1112.81
08/09/2004,1065.22,1069.46,1063.97,1065.22
09/09/2004,1118.38,1121.3,1113.62,1118.38
11/09/2004,1164.08,1168.97,1162.48,1164.08
12/09/2004,1189.24,1190.51,1173.76,1189.24
02/10/2004,1145.54,1147.02,1138.7,1145.54
03/10/2004,1123.89,1141.45,1122.53,1123.89
05/10/2004,1087.12,1098.7,1079.63,1087.12
06/10/2004,1136.47,1136.47,1131.33,1136.47
08/10/2004,1079.04,1079.04,1065.22,1079.04
09/10/2004,1123.92,1125.26,1114.39,1123.92
11/10/2004,1162.91,1169.35,1162.51,1162.91
12/10/2004,1188,1191.45,1185.24,1188
02/11/2004,1157.76,1158.89,1142.33,1157.76
03/11/2004,1106.78,1125.96,1105.87,1106.78
05/11/2004,1095.45,1095.69,1087.12,1095.45
08/11/2004,1075.79,1079.04,1065.92,1075.79
10/11/2004,1124.39,1126.2,1122.14,1124.39
11/11/2004,1173.48,1174.82,1162.91,1173.48
01/12/2004,1127.23,1127.85,1120.9,1127.23
02/12/2004,1152.11,1157.76,1151.44,1152.11
03/12/2004,1120.57,1120.63,1106.78,1120.57
04/12/2004,1145.2,1147.29,1139.32,1145.2
05/12/2004,1097.28,1097.55,1076.32,1097.28
07/12/2004,1114.35,1116.11,1106.71,1114.35
08/12/2004,1063.23,1075.79,1062.82,1063.23
10/12/2004,1121.84,1124.39,1115.77,1121.84
11/12/2004,1184.17,1184.17,1171.39,1184.17
02/01/2005,1189.41,1190.39,1180.95,1189.41
03/01/2005,1210.41,1212.25,1203.6,1210.41
04/01/2005,1172.92,1189.8,1169.91,1172.92
06/01/2005,1202.27,1205.64,1191.03,1202.27
07/01/2005,1194.44,1197.89,1191.33,1194.44
08/01/2005,1235.35,1239.1,1233.8,1235.35
09/01/2005,1221.59,1227.29,1216.18,1221.59
11/01/2005,1202.76,1207.34,1201.66,1202.76
12/01/2005,1264.67,1266.17,1249.48,1264.67
02/02/2005,1193.19,1195.25,1188.92,1193.19
03/02/2005,1210.08,1215.79,1204.22,1210.08
05/02/2005,1162.16,1162.87,1154.71,1162.16
06/02/2005,1204.29,1204.67,1198.42,1204.29
08/02/2005,1244.12,1244.69,1235.35,1244.12
09/02/2005,1218.02,1224.45,1217.75,1218.02
11/02/2005,1214.76,1215.17,1201.07,1214.76
12/02/2005,1265.08,1266.85,1261.42,1265.08
01/03/2005,1202.08,1217.9,1200.3,1202.08
02/03/2005,1189.89,1193.19,1185.63,1189.89
03/03/2005,1210.47,1215.72,1204.45,1210.47
05/03/2005,1161.17,1166.89,1156.71,1161.17
06/03/2005,1196.02,1205.09,1194.55,1196.02
08/03/2005,1245.04,1245.86,1240.57,1245.04
10/03/2005,1226.7,1233.34,1225.15,1226.7
11/03/2005,1219.94,1224.7,1214.76,1219.94
01/04/2005,1188.05,1205.84,1185.39,1188.05
02/04/2005,1203.03,1203.47,1189.67,1203.03
03/04/2005,1222.12,1224.76,1210.47,1222.12
04/04/2005,1176.12,1178.61,1167.72,1176.12
05/04/2005,1175.65,1176.01,1161.17,1175.65
08/04/2005,1235.86,1245.04,1235.15,1235.86
10/04/2005,1214.47,1229.88,1214.02,1214.47
11/04/2005,1220.14,1222.52,1214.45,1220.14
01/05/2005,1183.74,1192.75,1183.72,1183.74
04/05/2005,1181.39,1183.56,1176.12,1181.39
05/05/2005,1172.63,1178.62,1166.77,1172.63
07/05/2005,1204.99,1206.34,1192.49,1204.99
08/05/2005,1226.42,1235.86,1225.62,1226.42
10/05/2005,1196.39,1214.47,1196.25,1196.39
12/05/2005,1262.09,1265.08,1258.12,1262.09
01/06/2005,1187.89,1191.63,1183.23,1187.89
04/06/2005,1184.07,1189.34,1181.39,1184.07
05/06/2005,1171.35,1177.75,1170.5,1171.35
06/06/2005,1197.51,1198.78,1192.75,1197.51
07/06/2005,1194.94,1206.11,1194.78,1194.94
09/06/2005,1233.39,1233.61,1218.02,1233.39
10/06/2005,1191.49,1202.14,1181.92,1191.49
12/06/2005,1263.7,1272.89,1262.09,1263.7
01/07/2005,1186.19,1192.2,1182.11,1186.19
02/07/2005,1201.72,1204.15,1199.27,1201.72
03/07/2005,1225.31,1229.11,1222.12,1225.31
04/07/2005,1191.14,1191.88,1183.81,1191.14
06/07/2005,1197.26,1208.85,1197.26,1197.26
07/07/2005,1197.87,1198.46,1183.55,1197.87
09/07/2005,1236.36,1237.06,1230.93,1236.36
10/07/2005,1195.9,1199.71,1191.46,1195.9
11/07/2005,1222.81,1224.18,1217.29,1222.81
12/07/2005,1257.37,1264.85,1253.02,1257.37
02/08/2005,1202.3,1205.11,1200.16,1202.3
03/08/2005,1219.43,1225.69,1218.57,1219.43
04/08/2005,1181.2,1191.75,1181.13,1181.2
06/08/2005,1194.67,1201.97,1193.33,1194.67
07/08/2005,1211.86,1212.73,1197.2,1211.86
08/08/2005,1223.13,1232.28,1222.67,1223.13
09/08/2005,1231.67,1236.36,1229.51,1231.67
11/08/2005,1218.59,1222.81,1216.08,1218.59
12/08/2005,1255.84,1263.36,1250.91,1255.84
02/09/2005,1191.99,1203.83,1191.54,1191.99
03/09/2005,1207.01,1219.43,1206.66,1207.01
05/09/2005,1178.84,1178.87,1169.38,1178.84
06/09/2005,1200.93,1201.86,1191.09,1200.93
08/09/2005,1231.38,1234.11,1223.13,1231.38
09/09/2005,1241.48,1243.13,1231.67,1241.48
11/09/2005,1220.65,1226.59,1216.53,1220.65
12/09/2005,1259.37,1263.08,1254.24,1259.37
01/10/2005,1190.25,1194.78,1184.8,1190.25
02/10/2005,1197.01,1198.75,1191.54,1197.01
03/10/2005,1209.25,1211.23,1201.41,1209.25
05/10/2005,1166.22,1178.84,1162.98,1166.22
06/10/2005,1198.11,1202.79,1192.64,1198.11
08/10/2005,1229.13,1242.69,1226.58,1229.13
10/10/2005,1187.33,1196.52,1186.12,1187.33
11/10/2005,1230.96,1232.41,1215.05,1230.96
01/11/2005,1182.99,1190.25,1180.43,1182.99
02/11/2005,1205.3,1208.38,1193.28,1205.3
03/11/2005,1200.08,1213.04,1198.15,1200.08
04/11/2005,1181.21,1184.07,1178.69,1181.21
05/11/2005,1171.11,1171.77,1157.71,1171.11
07/11/2005,1219.44,1220.03,1211.86,1219.44
08/11/2005,1237.81,1237.81,1228.33,1237.81
10/11/2005,1184.87,1193.1,1183.16,1184.87
11/11/2005,1234.72,1235.7,1230.72,1234.72
01/12/2005,1187.7,1187.98,1175.64,1187.7
04/12/2005,1187.76,1190.17,1170.85,1187.76
05/12/2005,1159.36,1173.37,1157.76,1159.36
07/12/2005,1222.21,1225.54,1216.6,1222.21
08/12/2005,1230.39,1237.81,1225.87,1230.39
09/12/2005,1240.56,1242.6,1239.15,1240.56
10/12/2005,1177.68,1190.02,1173.65,1177.68
12/12/2005,1260.43,1263.86,1255.52,1260.43
02/01/2006,1282.46,1283.33,1277.57,1282.46
03/01/2006,1291.24,1291.8,1280.66,1291.24
05/01/2006,1305.19,1317.21,1303.46,1305.19
06/01/2006,1285.71,1285.71,1269.19,1285.71
08/01/2006,1270.92,1276.66,1265.71,1270.92
09/01/2006,1311.01,1312.03,1303.8,1311.01
11/01/2006,1367.81,1381.95,1366.26,1367.81
12/01/2006,1396.71,1402.46,1385.93,1396.71
02/02/2006,1270.84,1282.46,1267.72,1270.84
03/02/2006,1289.14,1291.24,1283.21,1289.14
05/02/2006,1313.21,1313.66,1305.16,1313.21
06/02/2006,1288.22,1290.68,1280.22,1288.22
08/02/2006,1278.55,1283.42,1270.73,1278.55
10/02/2006,1331.32,1338.54,1330.28,1331.32
11/02/2006,1367.34,1368.39,1362.21,1367.34
01/03/2006,1268.8,1270.22,1245.74,1268.8
02/03/2006,1264.03,1270.87,1261.02,1264.03
03/03/2006,1287.23,1297.33,1284.2,1287.23
04/03/2006,1297.81,1309.19,1296.65,1297.81
05/03/2006,1307.85,1313.47,1303.92,1307.85
07/03/2006,1280.19,1280.38,1270.06,1280.19
08/03/2006,1280.27,1283.96,1271.25,1280.27
10/03/2006,1334.11,1338.31,1327.1,1334.11
11/03/2006,1364.3,1371.68,1360.98,1364.3
01/04/2006,1273.46,1275.37,1267.74,1273.46
04/04/2006,1305.93,1307.55,1294.71,1305.93
05/04/2006,1312.25,1315.14,1307.85,1312.25
08/04/2006,1279.36,1292.92,1273.82,1279.36
10/04/2006,1350.22,1350.22,1331.48,1350.22
12/04/2006,1409.12,1411.23,1396.67,1409.12
01/05/2006,1273.48,1276.91,1270.3,1273.48
04/05/2006,1311.56,1312.81,1304.82,1311.56
05/05/2006,1325.76,1326.53,1312.25,1325.76
06/05/2006,1265.29,1288.16,1264.66,1265.29
07/05/2006,1270.91,1280.05,1265.91,1270.91
09/05/2006,1313.25,1314.67,1308.82,1313.25
10/05/2006,1353.22,1353.79,1347.75,1353.22
12/05/2006,1414.76,1415.27,1408.78,1414.76
01/06/2006,1285.45,1286.09,1273.48,1285.45
02/06/2006,1265.02,1267.04,1261.62,1265.02
03/06/2006,1278.26,1288.23,1275.67,1278.26
04/06/2006,1309.04,1311.99,1302.44,1309.04
06/06/2006,1263.85,1269.88,1254.46,1263.85
07/06/2006,1274.08,1278.32,1270.58,1274.08
09/06/2006,1300.26,1313.04,1299.28,1300.26
10/06/2006,1349.58,1353.22,1344.21,1349.58
11/06/2006,1379.78,1381.4,1364.27,1379.78
12/06/2006,1412.9,1415.93,1411.05,1412.9
02/07/2006,1254.78,1265.78,1253.61,1254.78
03/07/2006,1275.88,1278.26,1271.11,1275.88
04/07/2006,1295.5,1314.07,1294.18,1295.5
06/07/2006,1256.15,1272.47,1255.77,1256.15
07/07/2006,1265.48,1275.38,1263.13,1265.48
08/07/2006,1275.77,1279.31,1273,1275.77
09/07/2006,1294.02,1301.25,1292.13,1294.02
11/07/2006,1382.84,1388.19,1379.19,1382.84
12/07/2006,1407.29,1418.27,1406.8,1407.29
02/08/2006,1265.65,1266.47,1254.78,1265.65
03/08/2006,1278.47,1280.33,1268.42,1278.47
05/08/2006,1324.66,1326.7,1322.87,1324.66
06/08/2006,1257.93,1259.85,1235.18,1257.93
08/08/2006,1271.48,1282.75,1268.37,1271.48
09/08/2006,1298.92,1300.14,1294.02,1298.92
11/08/2006,1385.72,1388.61,1376.29,1385.72
12/08/2006,1409.84,1414.09,1403.67,1409.84
01/09/2006,1290.15,1290.78,1284.82,1290.15
02/09/2006,1263.78,1274.56,1262.8,1263.78
03/09/2006,1272.23,1282.74,1272.23,1272.23
05/09/2006,1325.14,1326.6,1322.48,1325.14
06/09/2006,1252.3,1262.58,1250.03,1252.3
08/09/2006,1265.95,1283.74,1264.73,1265.95
10/09/2006,1350.66,1352.69,1346.55,1350.66
11/09/2006,1378.33,1388.92,1377.31,1378.33
01/10/2006,1289.69,1290.15,1283.76,1289.69
02/10/2006,1266.99,1269.89,1254.98,1266.99
03/10/2006,1281.58,1284.37,1271.11,1281.58
04/10/2006,1296.6,1300.74,1293.17,1296.6
05/10/2006,1322.85,1325.51,1317.44,1322.85
07/10/2006,1267.34,1274.06,1264.46,1267.34
08/10/2006,1271.81,1272.55,1261.3,1271.81
10/10/2006,1353.42,1354.23,1348.6,1353.42
11/10/2006,1380.9,1381.04,1375.6,1380.9
01/11/2006,1294.18,1294.9,1288.12,1294.18
04/11/2006,1286.57,1300.71,1282.96,1286.57
05/11/2006,1305.92,1322.63,1303.45,1305.92
07/11/2006,1272.52,1273.64,1259.65,1272.52
08/11/2006,1266.74,1271.64,1262.08,1266.74
09/11/2006,1299.54,1302.36,1290.93,1299.54
10/11/2006,1349.95,1353.97,1343.57,1349.95
12/11/2006,1413.04,1415.6,1408.56,1413.04
01/12/2006,1286.06,1294.18,1285.04,1286.06
04/12/2006,1288.12,1290.93,1286.45,1288.12
05/12/2006,1291.24,1305.88,1290.38,1291.24
06/12/2006,1236.4,1255.22,1236.2,1236.4
07/12/2006,1258.6,1273.31,1257.29,1258.6
09/12/2006,1313.11,1314.28,1299.53,1313.11
10/12/2006,1362.83,1363.76,1349.94,1362.83
12/12/2006,1411.56,1413.78,1404.75,1411.56
02/01/2007,1445.94,1446.64,1437.9,1445.94
03/01/2007,1403.17,1409.46,1380.87,1403.17
05/01/2007,1486.3,1487.27,1476.7,1486.3
06/01/2007,1536.34,1540.56,1530.62,1536.34
08/01/2007,1465.81,1467.8,1439.64,1465.81
10/01/2007,1547.04,1549.02,1527.25,1547.04
11/01/2007,1508.44,1545.79,1506.66,1508.44
02/02/2007,1448.39,1449.33,1444.49,1448.39
03/02/2007,1387.17,1403.4,1386.87,1387.17
04/02/2007,1424.55,1425.49,1416.37,1424.55
05/02/2007,1495.92,1499.1,1486.13,1495.92
07/02/2007,1519.43,1519.45,1504.66,1519.43
08/02/2007,1472.2,1476.13,1460.73,1472.2
